Sport,Event,Country,Medals,country_3_letter_code,Year,Sede
Tenis,dobles masculinos,Belgica,0,BEL,2020,tokyo
Tenis,dobles masculinos,Francia,0,FRA,2020,tokyo
Tenis,dobles masculinos,Polonia,0,POL,2020,tokyo
Tenis,dobles masculinos,ROC,0,ROC,2020,tokyo
Tenis,dobles masculinos,ROC,0,ROC,2020,tokyo
Tenis,dobles masculinos,Australia,0,AUS,2020,tokyo
Tenis,dobles masculinos,Argentina,0,ARG,2020,tokyo
Tenis,dobles masculinos,Australia,0,AUS,2020,tokyo
Tenis,dobles masculinos,Portugal,0,POR,2020,tokyo
Tenis,dobles mixtos,ROC,Gold,ROC,2020,tokyo
Tenis,dobles mixtos,ROC,Silver,ROC,2020,tokyo
Tenis,dobles mixtos,Australia,Bronze,AUS,2020,tokyo
Tenis,dobles mixtos,Serbia,0,SRB,2020,tokyo
Tenis,dobles mixtos,Grecia,0,GRE,2020,tokyo
Tenis,dobles mixtos,Japon,0,JPN,2020,tokyo
Tenis,dobles mixtos,Alemania,0,GER,2020,tokyo
Tenis,dobles mixtos,Polonia,0,POL,2020,tokyo
Tenis,dobles mixtos,Canada,0,CAN,2020,tokyo
Tenis,dobles mixtos,Francia,0,FRA,2020,tokyo
Tenis,dobles mixtos,Croacia,0,CRO,2020,tokyo
Tenis,dobles mixtos,Estados Unidos de America,0,USA,2020,tokyo
Tenis,dobles mixtos,Francia,0,FRA,2020,tokyo
Tenis,dobles mixtos,Argentina,0,ARG,2020,tokyo
Tenis,dobles mixtos,Kazajistan,0,KAZ,2020,tokyo
Tenis,dobles mixtos,Brasil,0,BRA,2020,tokyo
Remo,doble scull femenino,Rumania,Gold,ROU,2020,tokyo
Remo,doble scull femenino,Nueva Zelanda,Silver,NZL,2020,tokyo
Remo,doble scull femenino,Paises Bajos,Bronze,NED,2020,tokyo
Remo,doble scull femenino,Lituania,0,LTU,2020,tokyo
Remo,doble scull femenino,Estados Unidos de America,0,USA,2020,tokyo
Remo,doble scull femenino,Canada,0,CAN,2020,tokyo
Remo,doble scull femenino,Australia,0,AUS,2020,tokyo
Remo,doble scull femenino,Francia,0,FRA,2020,tokyo
Remo,doble scull femenino,Italia,0,ITA,2020,tokyo
Remo,doble scull femenino,Republica Checa,0,CZE,2020,tokyo
Remo,doble scull femenino,Alemania,0,GER,2020,tokyo
Remo,doble scull femenino,ROC,0,ROC,2020,tokyo
Remo,doble scull femenino,Republica Popular China,0,CHN,2020,tokyo
Remo,cuatro scull femenino,Polonia,Gold,CHN,2020,tokyo
Remo,cuatro scull femenino,Polonia,Silver,POL,2020,tokyo
Remo,cuatro scull femenino,Australia,Bronze,AUS,2020,tokyo
Remo,cuatro scull femenino,Italia,0,ITA,2020,tokyo
Remo,cuatro scull femenino,Alemania,0,GER,2020,tokyo
Remo,cuatro scull femenino,Paises Bajos,0,NED,2020,tokyo
Remo,cuatro scull femenino,Reino Unido,0,REU,2020,tokyo
Remo,cuatro scull femenino,Nueva Zelanda,0,NZL,2020,tokyo
Remo,cuatro scull femenino,Francia,0,FRA,2020,tokyo
Remo,cuatro scull femenino,Estados Unidos de America,0,USA,2020,tokyo
Remo,cuatro scull masculino,Paises Bajos,Gold,NED,2020,tokyo
Remo,cuatro scull masculino,Reino Unido,Silver,REU,2020,tokyo
Remo,cuatro scull masculino,Australia,Bronze,AUS,2020,tokyo
Remo,cuatro scull masculino,Polonia,0,POL,2020,tokyo
Remo,cuatro scull masculino,Italia,0,ITA,2020,tokyo
Remo,cuatro scull masculino,Estonia,0,EST,2020,tokyo
Remo,cuatro scull masculino,Republica Popular China,0,CHN,2020,tokyo
Remo,cuatro scull masculino,Alemania,0,GER,2020,tokyo
Remo,cuatro scull masculino,Noruega,0,NOR,2020,tokyo
Remo,cuatro scull masculino,Lituania,0,LTU,2020,tokyo
Remo,cuatro sin timonel femenino,Australia,Gold,AUS,2020,tokyo
Remo,cuatro sin timonel femenino,Paises Bajos,Silver,NED,2020,tokyo
Remo,cuatro sin timonel femenino,Irlanda,Bronze,IRL,2020,tokyo
Remo,cuatro sin timonel femenino,Reino Unido,0,REU,2020,tokyo
Remo,cuatro sin timonel femenino,Republica Popular China,0,CHN,2020,tokyo
Remo,cuatro sin timonel femenino,Polonia,0,POL,2020,tokyo
Remo,cuatro sin timonel femenino,Estados Unidos de America,0,USA,2020,tokyo
Remo,cuatro sin timonel femenino,Dinamarca,0,DEN,2020,tokyo
Remo,cuatro sin timonel femenino,Rumania,0,ROU,2020,tokyo
Remo,cuatro sin timonel femenino,Canada,0,CAN,2020,tokyo
Remo,cuatro sin timonel masculino,Australia,Gold,AUS,2020,tokyo
Remo,cuatro sin timonel masculino,Rumania,Silver,ROU,2020,tokyo
Remo,cuatro sin timonel masculino,Italia,Bronze,ITA,2020,tokyo
Remo,cuatro sin timonel masculino,Reino Unido,0,REU,2020,tokyo
Remo,cuatro sin timonel masculino,Estados Unidos de America,0,USA,2020,tokyo
Remo,cuatro sin timonel masculino,Paises Bajos,0,NED,2020,tokyo
Remo,cuatro sin timonel masculino,Polonia,0,POL,2020,tokyo
Remo,cuatro sin timonel masculino,Canada,0,CAN,2020,tokyo
Remo,cuatro sin timonel masculino,Suiza,0,SUI,2020,tokyo
Remo,cuatro sin timonel masculino,Sudafrica,0,RSA,2020,tokyo
Remo,doble scull ligero femenino,Italia,Gold,ITA,2020,tokyo
Remo,doble scull ligero femenino,Francia,Silver,FRA,2020,tokyo
Remo,doble scull ligero femenino,Paises Bajos,Bronze,NED,2020,tokyo
Remo,doble scull ligero femenino,Gran Bretana,0,GBR,2020,tokyo
Remo,doble scull ligero femenino,Estados Unidos de America,0,USA,2020,tokyo
Remo,doble scull ligero femenino,Rumania,0,ROU,2020,tokyo
Remo,doble scull ligero femenino,Suiza,0,SUI,2020,tokyo
Remo,doble scull ligero femenino,Irlanda,0,IRL,2020,tokyo
Remo,doble scull ligero femenino,ROC,0,ROC,2020,tokyo
Remo,doble scull ligero femenino,Japon,0,JPN,2020,tokyo
Remo,doble scull ligero femenino,Bielorrusia,0,BLR,2020,tokyo
Remo,doble scull ligero femenino,Canada,0,CAN,2020,tokyo
Remo,doble scull ligero femenino,Argentina,0,ARG,2020,tokyo
Remo,doble scull ligero femenino,Austria,0,AUT,2020,tokyo
Remo,doble scull ligero femenino,Vietnam,0,VIE,2020,tokyo
Remo,doble scull ligero femenino,Tunez,0,TUN,2020,tokyo
Remo,doble scull ligero femenino,Indonesia,0,INA,2020,tokyo
Remo,doble scull ligero femenino,Guatemala,0,GUA,2020,tokyo
Remo,doble scull ligero masculino,Irlanda,Gold,IRL,2020,tokyo
Remo,doble scull ligero masculino,Alemania,Silver,GER,2020,tokyo
Remo,doble scull ligero masculino,Italia,Bronze,ITA,2020,tokyo
Remo,doble scull ligero masculino,Republica Checa,0,CZE,2020,tokyo
Remo,doble scull ligero masculino,Belgica,0,BEL,2020,tokyo
Remo,doble scull ligero masculino,Uruguay,0,URU,2020,tokyo
Remo,doble scull ligero masculino,Espana,0,ESP,2020,tokyo
Remo,doble scull ligero masculino,Polonia,0,POL,2020,tokyo
Remo,doble scull ligero masculino,Ucrania,0,UKR,2020,tokyo
Remo,doble scull ligero masculino,Canada,0,CAN,2020,tokyo
Remo,doble scull ligero masculino,India,0,IND,2020,tokyo
Remo,doble scull ligero masculino,Noruega,0,NOR,2020,tokyo
Remo,doble scull ligero masculino,Portugal,0,POR,2020,tokyo
Remo,doble scull ligero masculino,Chile,0,CHI,2020,tokyo
Remo,doble scull ligero masculino,Venezuela,0,VEN,2020,tokyo
Remo,doble scull ligero masculino,Uzbekistan,0,UZB,2020,tokyo
Remo,doble scull ligero masculino,Argelia,0,ALGXibee,2020,tokyo
Remo,doble scull ligero masculino,Tailandia,0,THA,2020,tokyo
Remo,doble scull masculino,Francia,Gold,FRA,2020,tokyo
Remo,doble scull masculino,Paises Bajos,Silver,NED,2020,tokyo
Remo,doble scull masculino,Republica Popular China,Bronze,CHN,2020,tokyo
Remo,doble scull masculino,Gran Bretana,0,GBR,2020,tokyo
Remo,doble scull masculino,Suiza,0,SUI,2020,tokyo
Remo,doble scull masculino,Polonia,0,POL,2020,tokyo
Remo,doble scull masculino,ROC,0,ROC,2020,tokyo
Remo,doble scull masculino,Nueva Zelanda,0,NZL,2020,tokyo
Remo,doble scull masculino,Rumania,0,ROU,2020,tokyo
Remo,doble scull masculino,Irlanda,0,IRL,2020,tokyo
Remo,doble scull masculino,Alemania,0,GER,2020,tokyo
Remo,doble scull masculino,Lituania,0,LTU,2020,tokyo
Remo,doble scull masculino,Republica Checa,0,CZE,2020,tokyo
Remo,dos sin timonel femenino,Nueva Zelanda,Gold,NZL,2020,tokyo
Remo,dos sin timonel femenino,ROC,Silver,ROC,2020,tokyo
Remo,dos sin timonel femenino,Canada,Bronze,CAN,2020,tokyo
Remo,dos sin timonel femenino,Gran Bretana,0,GBR,2020,tokyo
Remo,dos sin timonel femenino,Grecia,0,GRE,2020,tokyo
Remo,dos sin timonel femenino,Espana,0,ESP,2020,tokyo
Remo,dos sin timonel femenino,Australia,0,AUS,2020,tokyo
Remo,dos sin timonel femenino,Dinamarca,0,DEN,2020,tokyo
Remo,dos sin timonel femenino,Rumania,0,ROU,2020,tokyo
Remo,dos sin timonel femenino,Estados Unidos de America,0,USA,2020,tokyo
Remo,dos sin timonel femenino,Irlanda,0,IRL,2020,tokyo
Remo,dos sin timonel femenino,Italia,0,ITA,2020,tokyo
Remo,dos sin timonel femenino,Republica Popular China,0,CHN,2020,tokyo
Remo,dos sin timonel masculino,Croacia,Gold,CRO,2020,tokyo
Remo,dos sin timonel masculino,Rumania,Silver,ROU,2020,tokyo
Remo,dos sin timonel masculino,Dinamarca,Bronze,DEN,2020,tokyo
Remo,dos sin timonel masculino,Canada,0,CAN,2020,tokyo
Remo,dos sin timonel masculino,Serbia,0,SRB,2020,tokyo
Remo,dos sin timonel masculino,Espana,0,ESP,2020,tokyo
Remo,dos sin timonel masculino,Paises Bajos,0,NED,2020,tokyo
Remo,dos sin timonel masculino,Bielorrusia,0,BLR,2020,tokyo
Remo,dos sin timonel masculino,Francia,0,FRA,2020,tokyo
Remo,dos sin timonel masculino,Australia,0,AUS,2020,tokyo
Remo,dos sin timonel masculino,Italia,0,ITA,2020,tokyo
Remo,dos sin timonel masculino,Nueva Zelanda,0,NZL,2020,tokyo
Remo,dos sin timonel masculino,Sudafrica,0,RSA,2020,tokyo
Remo,ocho con timonel femenino,Canada,Gold,CAN,2020,tokyo
Remo,ocho con timonel femenino,Nueva Zelanda,Silver,NZL,2020,tokyo
Remo,ocho con timonel femenino,Republica Popular China,Bronze,CHN,2020,tokyo
Remo,ocho con timonel femenino,Estados Unidos de America,0,USA,2020,tokyo
Remo,ocho con timonel femenino,Australia,0,AUS,2020,tokyo
Remo,ocho con timonel femenino,Rumania,0,ROU,2020,tokyo
Remo,ocho con timonel femenino,Reino Unido,0,REU,2020,tokyo
Remo,ocho con timonel masculino,Nueva Zelanda,Gold,NZL,2020,tokyo
Remo,ocho con timonel masculino,Alemania,Silver,GER,2020,tokyo
Remo,ocho con timonel masculino,Reino Unido,Bronze,REU,2020,tokyo
Remo,ocho con timonel masculino,Estados Unidos de America,0,USA,2020,tokyo
Remo,ocho con timonel masculino,Paises Bajos,0,NED,2020,tokyo
Remo,ocho con timonel masculino,Australia,0,AUS,2020,tokyo
Remo,ocho con timonel masculino,Rumania,0,ROU,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Cuba,Gold,CUB,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Republica Popular China,Silver,CHN,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Alemania,Bronze,GER,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Brasil,0,BRA,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Rumania,0,ROU,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Canada,0,CAN,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Polonia,0,POL,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Espana,0,ESP,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,ROC,0,ROC,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Republica Checa,0,CZE,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Hungria,0,HUN,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Kazajistan,0,KAZ,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Ucrania,0,UKR,2020,tokyo
Piraguismo sprint,canoa doble 1000m masculino,Republica Democratica de Santo Tome y Principe,0,STP,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Republica Popular China,Gold,CHN,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Ucrania,Silver,UKR,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Canada,Bronze,CAN,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Alemania,0,GER,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Hungria,0,HUN,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Cuba,0,CUB,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Republica de Moldavia,0,MDA,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,ROC,0,ROC,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Chile,0,CHI,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Bielorrusia,0,BLR,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Uzbekistan,0,UZB,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Kazajistan,0,KAZ,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Australia,0,AUS,2020,tokyo
Piraguismo sprint,canoa doble 500m femenino,Japon,0,JPN,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Hungria,Gold,HUN,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Bielorrusia,Silver,BLR,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Polonia,Bronze,POL,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Nueva Zelanda,0,NZL,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Alemania,0,GER,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Republica Popular China,0,CHN,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Australia,0,AUS,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Dinamarca,0,DEN,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Francia,0,FRA,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Ucrania,0,UKR,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,Canada,0,CAN,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500m femenino,ROC,0,ROC,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Alemania,Gold,GER,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Espana,Silver,ESP,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Eslovaquia,Bronze,SVK,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,ROC,0,ROC,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Bielorrusia,0,BLR,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Australia,0,AUS,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Hungria,0,HUN,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Portugal,0,POR,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Republica Popular China,0,CHN,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Canada,0,CAN,2020,tokyo
Piraguismo sprint,kayak cuadrupe 500mmasculino,Japon,0,JPN,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Austalia,Gold,AUS,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Alemania,Silver,GER,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Republica Checa,Bronze,CZE,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Hungria,0,HUN,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Nueva Zelanda,0,NZL,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Espana,0,ESP,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Bielorrusia,0,BLR,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Republica Popular China,0,CHN,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,ROC,0,ROC,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Eslovaquia,0,SVK,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Italia,0,ITA,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Hungria,0,HUN,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Australia,0,AUS,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Canada,0,CAN,2020,tokyo
Piraguismo sprint,kayak doble 1000m masculino,Francia,0,FRA,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Samoa,0,SAM,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Nueva Zelanda,Gold,NZL,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Polonia,Silver,POL,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Hungria,Bronze,HUN,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Hungria,0,HUN,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Australia,0,AUS,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Bielorrusia,0,BLR,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Francia,0,FRA,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Alemania,0,GER,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Belgica,0,BEL,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Republica Popular China,0,CHN,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Alemania,0,GER,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Austria,0,AUT,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Australia,0,AUS,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Nueva Zelanda,0,NZL,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,ROC,0,ROC,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Eslovenia,0,SLO,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Canada,0,CAN,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Dinamarca,0,DEN,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Ucrania,0,UKR,2020,tokyo
Piraguismo sprint,kayak doble 500m femenino,Tunez,0,TUN,2020,tokyo
Natacionartistica,duo,ROC,Gold,ROC,2020,tokyo
Natacionartistica,duo,Republica Popular China,Silver,CHN,2020,tokyo
Natacionartistica,duo,Ucrania,Bronze,UKR,2020,tokyo
Natacionartistica,duo,Japon,0,JPN,2020,tokyo
Natacionartistica,duo,Canada,0,CAN,2020,tokyo
Natacionartistica,duo,Italia,0,ITA,2020,tokyo
Natacionartistica,duo,Austria,0,AUT,2020,tokyo
Natacionartistica,duo,Francia,0,FRA,2020,tokyo
Natacionartistica,duo,Paises Bajos,0,NED,2020,tokyo
Natacionartistica,duo,Espana,0,ESP,2020,tokyo
Natacionartistica,duo,Bielorrusia,0,BLR,2020,tokyo
Natacionartistica,duo,Mexico,0,MEX,2020,tokyo
Natacionartistica,duo,Estados Unidos de America,0,USA,2020,tokyo
Natacionartistica,duo,Gran Bretana,0,GBR,2020,tokyo
Natacionartistica,duo,Israel,0,ISR,2020,tokyo
Natacionartistica,duo,Kazajistan,0,KAZ,2020,tokyo
Natacionartistica,duo,Liechtenstein,0,LIE,2020,tokyo
Natacionartistica,duo,Colombia,0,COL,2020,tokyo
Natacionartistica,duo,Egipto,0,EGY,2020,tokyo
Natacionartistica,duo,Australia,0,AUS,2020,tokyo
Natacionartistica,duo,Sudafrica,0,RSA,2020,tokyo
Natacionartistica,duo,Grecia,0,GRE,2020,tokyo
Natacionartistica,equipo,ROC,Gold,ROC,2020,tokyo
Natacionartistica,equipo,Republica Popular China,Silver,CHN,2020,tokyo
Natacionartistica,equipo,Ucrania,Bronze,UKR,2020,tokyo
Natacionartistica,equipo,Japon,0,JPN,2020,tokyo
Natacionartistica,equipo,Italia,0,ITA,2020,tokyo
Natacionartistica,equipo,Canada,0,CAN,2020,tokyo
Natacionartistica,equipo,Espana,0,ESP,2020,tokyo
Natacionartistica,equipo,Egipto,0,EGY,2020,tokyo
Natacionartistica,equipo,Australia,0,AUS,2020,tokyo
Natacionartistica,equipo,Grecia,0,GRE,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Australia,Gold,AUS,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Canada,Silver,CAN,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Estados Unidos de America,Bronze,USA,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Paises Bajos,0,NED,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Reino Unido,0,REU,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Suecia,0,SWE,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Republica Popular China,0,CHN,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Dinamarca,0,DEN,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Japon,0,JPN,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Francia,0,FRA,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,ROC,0,ROC,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Brasil,0,BRA,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Alemania,0,GER,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Republica Checa,0,CZE,2020,tokyo
Natacion,relevo 4x100m estilo libre femenino,Hong Kong,0,HGK,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Estados Unidos de America,Gold,USA,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Italia,Silver,ITA,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Australia,Bronze,AUS,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Canada,0,CAN,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Hungria,0,HUN,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Francia,0,FRA,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,ROC,0,ROC,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Brasil,0,BRA,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Reino Unido,0,REU,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Serbia,0,SRB,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Polonia,0,POL,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Paises Bajos,0,NED,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Japon,0,JPN,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Suiza,0,SUI,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Grecia,0,GRE,2020,tokyo
Natacion,relevo 4x100m estilo libre masculino,Alemania,0,GER,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Australia,Gold,AUS,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Estados Unidos de America,Silver,USA,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Canada,Bronze,CAN,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Republica Popular China,0,CHN,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Suecia,0,SWE,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Italia,0,ITA,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,ROC,0,ROC,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Japon,0,JPN,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Reino Unido,0,REU,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Paises Bajos,0,NED,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Alemania,0,GER,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Bielorrusia,0,BLR,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Hong Kong,0,HGK,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Sudafrica,0,RSA,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Dinamarca,0,DEN,2020,tokyo
Natacion,relevo 4x100m estilos femeninos,Espana,0,ESP,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Estados Unidos de America,Gold,USA,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Reino Unido,Silver,REU,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Italia,Bronze,ITA,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,ROC,0,ROC,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Australia,0,AUS,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Japon,0,JPN,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Canada,0,CAN,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Polonia,0,POL,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Francia,0,FRA,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Alemania,0,GER,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Bielorrusia,0,BLR,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Hungria,0,HUN,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Grecia,0,GRE,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Republica Popular China,0,CHN,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Brasil,0,BRA,2020,tokyo
Natacion,relevo 4x100m estilos masculinos,Lituania,0,LTU,2020,tokyo
Natacion,relevo 4x200m estilo libre femenino,Republica Popular China,Gold,CHN,2020,tokyo
Natacion,relevo 4x200m estilo libre femenino,Estados Unidos de America,Silver,USA,2020,tokyo
